"ID","Title","Viewed","URL"
35314,"Craft Game No Nouryoku De Isekai Kouryaku!!","Chapter 42","https://www.manganato.gg/manga/craft-game-no-nouryoku-de-isekai-kouryaku/chapter-42"
37527,"This Account is Ridiculous","Chapter 47","https://www.manganato.gg/manga/this-account-is-ridiculous/chapter-47"
43781,"Mannen D-rank No Chuunen Boukensha, Yotta Ikioi De Densetsu No Ken Wo Hikkonuku","Chapter 16","https://www.manganato.gg/manga/mannen-d-rank-no-chuunen-boukensha-yotta-ikioi-de-densetsu-no-ken-wo-hikkonuku/chapter-16"
50438,"The Cop Is Too Strong","Chapter 31","https://www.manganato.gg/manga/the-cop-is-too-strong/chapter-31"
37771,"Ochikobore Kuni O Deru ~ Jitsuwa Sekai De 4 Hitome No Fuyo-Jutsu-Shidatta Kudan Ni Tsuite ~","Chapter 47","https://www.manganato.gg/manga/ochikobore-kuni-o-deru-jitsuwa-sekai-de-4-hitome-no-fuyo-jutsu-shidatta-kudan-ni-tsuite/chapter-47"
43261,"Return Of The Elemental Lord","Chapter 37","https://www.manganato.gg/manga/return-of-the-elemental-lord/chapter-37"
7869,"The Blood Knight’S Villains","Chapter 26","https://www.manganato.gg/manga/the-blood-knights-villains/chapter-26"
29751,"Strongest Level 1","Chapter 45","https://www.manganato.gg/manga/strongest-level-1/chapter-45"
41335,"Seoul Station Druid","Chapter 151","https://www.manganato.gg/manga/seoul-station-druid/chapter-151"
43490,"The Baby Princess Can See Status Windows","Chapter 49","https://www.manganato.gg/manga/the-baby-princess-can-see-status-windows/chapter-49"
44243,"Path Of The Shaman","Chapter 98","https://www.manganato.gg/manga/path-of-the-shaman/chapter-98"
1840,"I Became A Part Time Employee For Gods","Chapter 68","https://www.manganato.gg/manga/i-became-a-part-time-employee-for-gods/chapter-68"
44526,"Swallowed Star","Chapter 144","https://www.manganato.gg/manga/swallowed-star/chapter-144"
445,"Botsuraku Youtei Nanode, Kajishokunin Wo Mezasu","Chapter 30","https://www.manganato.gg/manga/botsuraku-youtei-nanode-kajishokunin-wo-mezasu/chapter-30"
11361,"Wind Breaker","Chapter 358","https://www.manganato.gg/manga/wind-breaker/chapter-358"
30337,"Estio","Chapter 71","https://www.manganato.gg/manga/estio/chapter-71"
30262,"The Ten Great Emperors At The Beginning Are All My Apprentices","Chapter 199","https://www.manganato.gg/manga/the-ten-great-emperors-at-the-beginning-are-all-my-apprentices/chapter-199"
42433,"Virtual World: Close Combat Mage","Chapter 243","https://www.manganato.gg/manga/virtual-world-close-combat-mage/chapter-243"
41849,"Level 1 Player","Chapter 63","https://www.manganato.gg/manga/level-1-player/chapter-63"
27604,"World’s Beginning Golden Crow","Chapter 60","https://www.manganato.gg/manga/worlds-beginning-golden-crow/chapter-60"
43533,"I Regressed As The Duke","Chapter 113","https://www.manganato.gg/manga/i-regressed-as-the-duke/chapter-113"
32697,"Snake Ancestor","Chapter 9","https://www.manganato.gg/manga/snake-ancestor/chapter-9"
36064,"Skeleton Soldier Couldn’t Protect The Dungeon","Chapter 243","https://www.manganato.gg/manga/skeleton-soldier-couldnt-protect-the-dungeon/chapter-243"
41293,"King of Gacha ~God’s Gamer~","Chapter 10","https://www.manganato.gg/manga/king-of-gacha-gods-gamer/chapter-10"
39996,"As A Result Of Breaking An Otome Game, The Villainess Young Lady Becomes A Cheat!","Chapter 42","https://www.manganato.gg/manga/as-a-result-of-breaking-an-otome-game-the-villainess-young-lady-becomes-a-cheat/chapter-42"
29138,"Treat Of Reincarnation: The Advent Of The Almighty Pastry Chef","Chapter 50","https://www.manganato.gg/manga/treat-of-reincarnation-the-advent-of-the-almighty-pastry-chef/chapter-50"
27558,"Paripi Koumei","Chapter 114","https://www.manganato.gg/manga/paripi-koumei/chapter-114"
2060,"Inaka No Home Center Otoko No Jiyuu Na Isekai Seikatsu","Chapter 53","https://www.manganato.gg/manga/inaka-no-home-center-otoko-no-jiyuu-na-isekai-seikatsu/chapter-53"
34139,"Warrior Grandpa And Grandmaster Daughter","Chapter 69","https://www.manganato.gg/manga/warrior-grandpa-and-grandmaster-daughter/chapter-69"
32911,"The Constellations Are My Disciples","Chapter 67","https://www.manganato.gg/manga/the-constellations-are-my-disciples/chapter-67"
30684,"Musician Genius Who Lives Twice","Chapter 56","https://www.manganato.gg/manga/musician-genius-who-lives-twice/chapter-56"
11872,"Yajin Tensei: Karate Survivor In Another World","Chapter 34","https://www.manganato.gg/manga/yajin-tensei-karate-survivor-in-another-world/chapter-34"
29921,"My Senior Brother Is Too Steady","Chapter 113","https://www.manganato.gg/manga/my-senior-brother-is-too-steady/chapter-113"
42146,"Regressing As The Reincarnated Bastard Of The Sword Clan","Chapter 28","https://www.manganato.gg/manga/regressing-as-the-reincarnated-bastard-of-the-sword-clan/chapter-28"
26285,"I Became A Renowned Family’s Sword Prodigy","Chapter 136","https://www.manganato.gg/manga/i-became-a-renowned-familys-sword-prodigy/chapter-136"
39298,"Meccha Shoukan Sareta Ken","Chapter 24","https://www.manganato.gg/manga/meccha-shoukan-sareta-ken/chapter-24"
36393,"Douluo Dalu 3: The Legend Of The Dragon King","Chapter 170","https://www.manganato.gg/manga/douluo-dalu-3-the-legend-of-the-dragon-king/chapter-170"
41182,"The Beginning After The End","Chapter 144","https://www.manganato.gg/manga/the-beginning-after-the-end/chapter-144"
44600,"A Modern Man Who Got Transmigrated Into The Murim World","Chapter 124","https://www.manganato.gg/manga/a-modern-man-who-got-transmigrated-into-the-murim-world/chapter-124"
14997,"The Heavenly Demon Can't Live A Normal Life","Chapter 131","https://www.manganato.gg/manga/the-heavenly-demon-can-t-live-a-normal-life/chapter-131"
37377,"Great Doctor Ling Ran","Chapter 164","https://www.manganato.gg/manga/great-doctor-ling-ran/chapter-164"
35864,"Maxed Out Leveling","Chapter 66","https://www.manganato.gg/manga/maxed-out-leveling/chapter-66"
41876,"The Possessed Genius’ Gaming Stream","Chapter 38","https://www.manganato.gg/manga/the-possessed-genius-gaming-stream/chapter-38"
22768,"My Cultivator Girlfriend","Chapter 497","https://www.manganato.gg/manga/my-cultivator-girlfriend/chapter-497"
38982,"I Grow Stronger By Eating!","Chapter 84","https://www.manganato.gg/manga/i-grow-stronger-by-eating/chapter-84"
38786,"Untouchable Lady","Chapter 49","https://www.manganato.gg/manga/untouchable-lady/chapter-49"
40455,"Tenohira Kaitaku Mura De Isekai Kenkokuki: Fueteku Yome-Tachi To Nonbiri Mujintou Life","Chapter 39","https://www.manganato.gg/manga/tenohira-kaitaku-mura-de-isekai-kenkokuki-fueteku-yome-tachi-to-nonbiri-mujintou-life/chapter-39"
20177,"Secret Lady","Chapter 23","https://www.manganato.gg/manga/secret-lady/chapter-23"
9964,"Genjitsushugisha No Oukokukaizouki","Chapter 47","https://www.manganato.gg/manga/genjitsushugisha-no-oukokukaizouki/chapter-47"
33085,"Peerless Battle Spirit","Chapter 434","https://www.manganato.gg/manga/peerless-battle-spirit/chapter-434"
43452,"My Insanely Competent Underlings","Chapter 57","https://www.manganato.gg/manga/my-insanely-competent-underlings/chapter-57"
30286,"Martial God Regressed To Level 2","Chapter 56","https://www.manganato.gg/manga/martial-god-regressed-to-level-2/chapter-56"
30532,"Monster Pet Evolution","Chapter 226","https://www.manganato.gg/manga/monster-pet-evolution/chapter-226"
39703,"Conqueror Of Dying Kingdom","Chapter 22","https://www.manganato.gg/manga/conqueror-of-dying-kingdom/chapter-22"
574,"Reminiscence Adonis","Chapter 181","https://www.manganato.gg/manga/reminiscence-adonis/chapter-181"
43996,"I Picked Up This World's Strategy Guide!","Chapter 8","https://www.manganato.gg/manga/i-picked-up-this-world-s-strategy-guide/chapter-8"
44139,"Wake Up, Warrior","Chapter 126","https://www.manganato.gg/manga/wake-up-warrior/chapter-126"
1954,"Starting From Today, I’M A Princess?","Chapter 53","https://www.manganato.gg/manga/starting-from-today-im-a-princess/chapter-53"
37207,"Isekai Shachuuhaku Monogatari: Outrunner PHEV","Chapter 8","https://www.manganato.gg/manga/isekai-shachuuhaku-monogatari-outrunner-phev/chapter-8"
30482,"Aura Of A Genius Actor","Chapter 62","https://www.manganato.gg/manga/aura-of-a-genius-actor/chapter-62"
34973,"I Returned As An Fff-Class Witch Doctor","Chapter 49","https://www.manganato.gg/manga/i-returned-as-an-fff-class-witch-doctor/chapter-49"
42488,"Ygret","Chapter 94","https://www.manganato.gg/manga/ygret/chapter-94"
29398,"Cheat Yakushi no Slow Life: Isekai ni Tsukurou Drugstore","Chapter 40","https://www.manganato.gg/manga/cheat-yakushi-no-slow-life-isekai-ni-tsukurou-drugstore/chapter-40"
3505,"The Exiled Duke Wanted to Take it Easy On the Frontier and Work the Fields.","Chapter 3.1","https://www.manganato.gg/manga/the-exiled-duke-wanted-to-take-it-easy-on-the-frontier-and-work-the-fields/chapter-3-1"
232,"Reincarnated As A Genius Prodigy Of A Prestigious Family","Chapter 39","https://www.manganato.gg/manga/reincarnated-as-a-genius-prodigy-of-a-prestigious-family/chapter-39"
27145,"The Main Character Hides His Strength","Chapter 18","https://www.manganato.gg/manga/the-main-character-hides-his-strength/chapter-18"
45484,"The Barbarian Of Seoul Station","Chapter 7","https://www.manganato.gg/manga/the-barbarian-of-seoul-station/chapter-7"
1950,"If You're Gonna Dress Up, Do It Like This","Chapter 44","https://www.manganato.gg/manga/if-you-re-gonna-dress-up-do-it-like-this/chapter-44"
1487,"The Strongest God King","Chapter 162","https://www.manganato.gg/manga/the-strongest-god-king/chapter-162"
43477,"Yasei No Last Boss Ga Arawareta!","Chapter 31","https://www.manganato.gg/manga/yasei-no-last-boss-ga-arawareta/chapter-31"
29067,"Bj Archmage","Chapter 76","https://www.manganato.gg/manga/bj-archmage/chapter-76"
43467,"Library Of Heaven's Path","Chapter 324","https://www.manganato.gg/manga/library-of-heaven-s-path/chapter-324"
33455,"The Long Way Of The Warrior","Chapter 98","https://www.manganato.gg/manga/the-long-way-of-the-warrior/chapter-98"
33955,"Reset Life Of Regression Police","Chapter 93","https://www.manganato.gg/manga/reset-life-of-regression-police/chapter-93"
155,"The Lord's Coins Aren't Decreasing?!","Chapter 142","https://www.manganato.gg/manga/the-lord-s-coins-aren-t-decreasing/chapter-142"
388,"Rise From The Rubble","Chapter 122","https://www.manganato.gg/manga/rise-from-the-rubble/chapter-122"
43274,"L.a.g","Chapter 105","https://www.manganato.gg/manga/l-a-g/chapter-105"
15074,"Poison Dragon: The Legend Of An Asura","Chapter 77","https://www.manganato.gg/manga/poison-dragon-the-legend-of-an-asura/chapter-77"
45362,"There Is No Place For Fakes","Chapter 44","https://www.manganato.gg/manga/there-is-no-place-for-fakes/chapter-44"
34045,"Killer Pedro","Chapter 55","https://www.manganato.gg/manga/killer-pedro/chapter-55"
44796,"Using My Cooking Skills In A Murim World","Chapter 30","https://www.manganato.gg/manga/using-my-cooking-skills-in-a-murim-world/chapter-30"
33038,"6-Sai No Kenja Wa Hikage No Michi Wo Ayumitai","Chapter 16","https://www.manganato.gg/manga/6-sai-no-kenja-wa-hikage-no-michi-wo-ayumitai/chapter-16"
41393,"I  Was Reincarnated as a Poor Farmer in a Different World, so I Decided to Make Bricks to Build a Castle","Chapter 22","https://www.manganato.gg/manga/i-was-reincarnated-as-a-poor-farmer-in-a-different-world-so-i-decided-to-make-bricks-to-build-a-castle/chapter-22"
41635,"Behold The True Villainess","Chapter 55","https://www.manganato.gg/manga/behold-the-true-villainess/chapter-55"
3321,"Konyaku Haki Sareta Reijo Wo Hirotta Ore Ga, Ikenai Koto Wo Oshiekomu Oishi Mono Wo Tabesasete Oshare Wo Sasete, Sekaichi Shiawasena Shojo Ni Produce!","Chapter 17","https://www.manganato.gg/manga/konyaku-haki-sareta-reijo-wo-hirotta-ore-ga-ikenai-koto-wo-oshiekomu-oishi-mono-wo-tabesasete-oshare-wo-sasete-sekaichi-shiawasena-shojo-ni-produce/chapter-17"
32680,"0.0000001% Demon King-Nim","Chapter 16","https://www.manganato.gg/manga/0-0000001-demon-king-nim/chapter-16"
25188,"Dungeon Defense","Chapter 36","https://www.manganato.gg/manga/dungeon-defense/chapter-36"
1207,"I Am a Max-level Priestess in Another World","Chapter 12","https://www.manganato.gg/manga/i-am-a-max-level-priestess-in-another-world/chapter-12"
16433,"Return Of The Genius Player","Chapter 33","https://www.manganato.gg/manga/return-of-the-genius-player/chapter-33"
35131,"Leveling Up, By Only Eating!","Chapter 113","https://www.manganato.gg/manga/leveling-up-by-only-eating/chapter-113"
1178,"Fake Saint Of The Year","Chapter 21.2","https://www.manganato.gg/manga/fake-saint-of-the-year/chapter-21-2"
33967,"A Saintess Who Was Adopted By The Grand Duke","Chapter 32","https://www.manganato.gg/manga/a-saintess-who-was-adopted-by-the-grand-duke/chapter-32"
34649,"Chronicles Of A Returner","Chapter 75","https://www.manganato.gg/manga/chronicles-of-a-returner/chapter-75"
28655,"I'm A Middle Schooler Becoming The Demon Lord","Chapter 19","https://www.manganato.gg/manga/i-m-a-middle-schooler-becoming-the-demon-lord/chapter-19"
44250,"I'm An Evil God","Chapter 281","https://www.manganato.gg/manga/i-m-an-evil-god/chapter-281"
44965,"Bizarre Restaurant","Chapter 31","https://www.manganato.gg/manga/bizarre-restaurant/chapter-31"
43305,"Return Survival","Chapter 103","https://www.manganato.gg/manga/return-survival/chapter-103"
42068,"Of All Things, I Became A Crow.","Chapter 36","https://www.manganato.gg/manga/of-all-things-i-became-a-crow/chapter-36"
33599,"If I Die, I Will Be Invincible","Chapter 90","https://www.manganato.gg/manga/if-i-die-i-will-be-invincible/chapter-90"
39006,"Reincarnation Of A Martial Prodigy","Chapter 16","https://www.manganato.gg/manga/reincarnation-of-a-martial-prodigy/chapter-16"
1948,"Silver Plan to Redo From JK","Chapter 68","https://www.manganato.gg/manga/silver-plan-to-redo-from-jk/chapter-68"
30670,"Blinded By The Setting Sun","Chapter 42","https://www.manganato.gg/manga/blinded-by-the-setting-sun/chapter-42"
36120,"Death God","Chapter 35","https://www.manganato.gg/manga/death-god/chapter-35"
34082,"Overpowered Sword","Chapter 103","https://www.manganato.gg/manga/overpowered-sword/chapter-103"
35257,"Return Of The Bachelor","Chapter 178","https://www.manganato.gg/manga/return-of-the-bachelor/chapter-178"
35516,"Legendary Ranker’S Comeback","Chapter 46","https://www.manganato.gg/manga/legendary-rankers-comeback/chapter-46"
43334,"Creature Girls - A Hands-On Field Journal in Another World","Chapter 13","https://www.manganato.gg/manga/creature-girls-a-hands-on-field-journal-in-another-world/chapter-13"
10123,"As Long as I Have the [Shop] Skill, I’ll Have an Easy Life Even in a World That Has Been Transformed Into a Dungeon!","Chapter 19","https://www.manganato.gg/manga/as-long-as-i-have-the-shop-skill-ill-have-an-easy-life-even-in-a-world-that-has-been-transformed-into-a-dungeon/chapter-19"
45502,"Maxed Strength Necromancer","Chapter 66","https://www.manganato.gg/manga/maxed-strength-necromancer/chapter-66"
44559,"Captain! Is This Battlefield Here?","Chapter 25","https://www.manganato.gg/manga/captain-is-this-battlefield-here/chapter-25"
39667,"Once Again Idol","Chapter 114","https://www.manganato.gg/manga/once-again-idol/chapter-114"
1422,"Rookie But One-In-A-Million Actor","Chapter 35","https://www.manganato.gg/manga/rookie-but-one-in-a-million-actor/chapter-35"
43778,"Cinderella Wasn’t Me","Chapter 36","https://www.manganato.gg/manga/cinderella-wasnt-me/chapter-36"
38360,"Dark Fantasy Paladin","Chapter 45","https://www.manganato.gg/manga/dark-fantasy-paladin/chapter-45"
30669,"The Hero Returns","Chapter 79","https://www.manganato.gg/manga/the-hero-returns/chapter-79"
34869,"Isekai Shoukan Wa Nidome Desu","Chapter 26.1","https://www.manganato.gg/manga/isekai-shoukan-wa-nidome-desu/chapter-26-1"
28994,"Zero 0  Transcending the Future With Space-Time Magic","Chapter 50","https://www.manganato.gg/manga/zero-0-transcending-the-future-with-space-time-magic/chapter-50"
30062,"Kami Chi No Kyuuseishu -0. 00000001% O Hikiate Saikyou E-","Chapter 115","https://www.manganato.gg/manga/kami-chi-no-kyuuseishu-0-00000001-o-hikiate-saikyou-e/chapter-115"
41339,"Preview","Chapter 16","https://www.manganato.gg/manga/preview/chapter-16"
34659,"Duke Pendragon","Chapter 105","https://www.manganato.gg/manga/duke-pendragon/chapter-105"
44411,"Modern Villainess: It’s Not Easy Building a Corporate Empire Before the Crash","Chapter 18","https://www.manganato.gg/manga/modern-villainess-its-not-easy-building-a-corporate-empire-before-the-crash/chapter-18"
44355,"Regenerate Top Players","Chapter 10","https://www.manganato.gg/manga/regenerate-top-players/chapter-10"
40882,"The Treasured Sakura Tome","Chapter 137","https://www.manganato.gg/manga/the-treasured-sakura-tome/chapter-137"
35713,"The Youngest Princess","Chapter 134","https://www.manganato.gg/manga/the-youngest-princess/chapter-134"
43884,"My Disciples Are Super Gods","Chapter 183","https://www.manganato.gg/manga/my-disciples-are-super-gods/chapter-183"
7321,"The Reversal of My Life as a Side Character","Chapter 15","https://www.manganato.gg/manga/the-reversal-of-my-life-as-a-side-character/chapter-15"
178,"Infinite skill getter","Chapter 31","https://www.manganato.gg/manga/infinite-skill-getter/chapter-31"
20210,"9Th Class Sword Master: The Guardian Of The Sword","Chapter 57","https://www.manganato.gg/manga/9th-class-sword-master-the-guardian-of-the-sword/chapter-57"
40642,"I Became The Despised Granddaughter Of The Murim Family","Chapter 78","https://www.manganato.gg/manga/i-became-the-despised-granddaughter-of-the-murim-family/chapter-78"
41041,"Limit Breaker","Chapter 108","https://www.manganato.gg/manga/limit-breaker/chapter-108"
37146,"I’m A Martial Art Villainess, But I’m The Strongest!","Chapter 61","https://www.manganato.gg/manga/im-a-martial-art-villainess-but-im-the-strongest/chapter-61"
44822,"The Crown Prince That Sells Medicine","Chapter 68","https://www.manganato.gg/manga/the-crown-prince-that-sells-medicine/chapter-68"
27184,"Kikanshita S-Kyuu Boukensha no Quest Seikatsu","Chapter 21","https://www.manganato.gg/manga/kikanshita-s-kyuu-boukensha-no-quest-seikatsu/chapter-21"
30009,"Tensei Shitara Suterareta ga, Hirowarete Tanoshiku Ikiteimasu","Chapter 9.1","https://www.manganato.gg/manga/tensei-shitara-suterareta-ga-hirowarete-tanoshiku-ikiteimasu/chapter-9-1"
32153,"Magic Artisan Dahliya Won't Hang Her Head ~A Free Craftsman Life From Now On~","Chapter 27","https://www.manganato.gg/manga/magic-artisan-dahliya-won-t-hang-her-head-a-free-craftsman-life-from-now-on/chapter-27"
438,"The Strongest Florist","Chapter 106","https://www.manganato.gg/manga/the-strongest-florist/chapter-106"
34632,"Cultivation Chat Group","Chapter 614","https://www.manganato.gg/manga/cultivation-chat-group/chapter-614"
26941,"Hero in White Coat","Chapter 8.1","https://www.manganato.gg/manga/hero-in-white-coat/chapter-8-1"
833,"Azure Legacy","Chapter 120","https://www.manganato.gg/manga/azure-legacy/chapter-120"
854,"The Self-Disciplined Me Is Practically Invincible","Chapter 42","https://www.manganato.gg/manga/the-self-disciplined-me-is-practically-invincible/chapter-42"
42954,"A Rogue Guard In A Medieval Fantasy","Chapter 17","https://www.manganato.gg/manga/a-rogue-guard-in-a-medieval-fantasy/chapter-17"
20311,"Superhuman Battlefield","Chapter 105","https://www.manganato.gg/manga/superhuman-battlefield/chapter-105"
31649,"Shadow Hack","Chapter 107","https://www.manganato.gg/manga/shadow-hack/chapter-107"
36320,"Demonic Master Of Mount Kunlun","Chapter 49","https://www.manganato.gg/manga/demonic-master-of-mount-kunlun/chapter-49"
42923,"I Just Want To Be Killed","Chapter 136","https://www.manganato.gg/manga/i-just-want-to-be-killed/chapter-136"
35245,"How To Live As An Unlicensed Healer","Chapter 51","https://www.manganato.gg/manga/how-to-live-as-an-unlicensed-healer/chapter-51"
1358,"I Can Control All Opportunities","Chapter 56","https://www.manganato.gg/manga/i-can-control-all-opportunities/chapter-56"
43635,"Become An Adventurer! ~Defeating Dungeons With A Skillboard~","Chapter 35","https://www.manganato.gg/manga/become-an-adventurer-defeating-dungeons-with-a-skillboard/chapter-35"
32324,"My Master Knows Everything","Chapter 13","https://www.manganato.gg/manga/my-master-knows-everything/chapter-13"
34590,"Legend Of The Northern Blade","Chapter 148","https://www.manganato.gg/manga/legend-of-the-northern-blade/chapter-148"
4786,"The Strongest Sect Of All Times","Chapter 41","https://www.manganato.gg/manga/the-strongest-sect-of-all-times/chapter-41"
2336,"Your Majesty, Please Don't Kill Me Again","Chapter 41","https://www.manganato.gg/manga/your-majesty-please-don-t-kill-me-again/chapter-41"
44062,"Moscow’s Dawn","Chapter 114","https://www.manganato.gg/manga/moscows-dawn/chapter-114"
42175,"Call Sign","Chapter 60","https://www.manganato.gg/manga/call-sign/chapter-60"
44572,"Solo Farming In The Tower","Chapter 87","https://www.manganato.gg/manga/solo-farming-in-the-tower/chapter-87"
43250,"Raising The Princess After Her Death","Chapter 34","https://www.manganato.gg/manga/raising-the-princess-after-her-death/chapter-34"
34646,"The Devil Butler","Chapter 387","https://www.manganato.gg/manga/the-devil-butler/chapter-387"
39833,"The Priest Of Corruption","Chapter 61","https://www.manganato.gg/manga/the-priest-of-corruption/chapter-61"
40727,"Evolution From Carp To Divine Dragon","Chapter 31","https://www.manganato.gg/manga/evolution-from-carp-to-divine-dragon/chapter-31"
12820,"Youngest Scion Of The Mages","Chapter 61","https://www.manganato.gg/manga/youngest-scion-of-the-mages/chapter-61"
43489,"Demon In Mount Hua","Chapter 58","https://www.manganato.gg/manga/demon-in-mount-hua/chapter-58"
36282,"Lady Baby","Chapter 176","https://www.manganato.gg/manga/lady-baby/chapter-176"
55,"Heavenly Demon Cultivation Simulation","Chapter 139","https://www.manganato.gg/manga/heavenly-demon-cultivation-simulation/chapter-139"
36261,"Reincarnated Into A Warlock 66,666 Years Later","Chapter 95","https://www.manganato.gg/manga/reincarnated-into-a-warlock-66666-years-later/chapter-95"
30635,"Road To Stardom","Chapter 101","https://www.manganato.gg/manga/road-to-stardom/chapter-101"
44182,"The Emperor Is A Woman","Chapter 151","https://www.manganato.gg/manga/the-emperor-is-a-woman/chapter-151"
37520,"That Time God Killed Me By Accident And Brought Me Back As A Blacksmith In Another World","Chapter 12","https://www.manganato.gg/manga/that-time-god-killed-me-by-accident-and-brought-me-back-as-a-blacksmith-in-another-world/chapter-12"
28032,"Moon Slayer","Chapter 36","https://www.manganato.gg/manga/moon-slayer/chapter-36"
31115,"Quan Zhi Gao Shou","Chapter 64.3","https://www.manganato.gg/manga/quan-zhi-gao-shou/chapter-64-3"
30639,"The Level 596 Apprentice Blacksmith","Chapter 18","https://www.manganato.gg/manga/the-level-596-apprentice-blacksmith/chapter-18"
562,"The 31St Piece Overturns The Board","Chapter 32","https://www.manganato.gg/manga/the-31st-piece-overturns-the-board/chapter-32"
30303,"Ie ga Moete Jinsei Dou Demo Yoku Natta kara, Nokotta Nakenashi no Kin de Dark Elf no Dorei o Katta","Chapter 6.1","https://www.manganato.gg/manga/ie-ga-moete-jinsei-dou-demo-yoku-natta-kara-nokotta-nakenashi-no-kin-de-dark-elf-no-dorei-o-katta/chapter-6-1"
44484,"Fuun Kara no Saikyou Otoko","Chapter 22","https://www.manganato.gg/manga/fuun-kara-no-saikyou-otoko/chapter-22"
37117,"Past Life Regressor","Chapter 75","https://www.manganato.gg/manga/past-life-regressor/chapter-75"
30595,"Reformation Of The Deadbeat Noble","Chapter 95","https://www.manganato.gg/manga/reformation-of-the-deadbeat-noble/chapter-95"
16390,"The Villainess Lives Twice","Chapter 102","https://www.manganato.gg/manga/the-villainess-lives-twice/chapter-102"
41337,"Genius Doctor Lee Moo-Jin","Chapter 166","https://www.manganato.gg/manga/genius-doctor-lee-moo-jin/chapter-166"
45423,"Blacksmith Zig","Chapter 75","https://www.manganato.gg/manga/blacksmith-zig/chapter-75"
45519,"A Tidal Wave Of Glory","Chapter 56","https://www.manganato.gg/manga/a-tidal-wave-of-glory/chapter-56"
2034,"Feng Qi Cang Lan","Chapter 300","https://www.manganato.gg/manga/feng-qi-cang-lan/chapter-300"
40697,"A Brainless Person Who Carries Luggage","Chapter 15.2","https://www.manganato.gg/manga/a-brainless-person-who-carries-luggage/chapter-15-2"
80,"The Dark Magician Transmigrates After 66666 Years","Chapter 114","https://www.manganato.gg/manga/the-dark-magician-transmigrates-after-66666-years/chapter-114"
30398,"Heaven Defying Sword","Chapter 355","https://www.manganato.gg/manga/heaven-defying-sword/chapter-355"
28316,"The Reincarnated Great Saint Hides That She's a Saint","Chapter 27","https://www.manganato.gg/manga/the-reincarnated-great-saint-hides-that-she-s-a-saint/chapter-27"
41302,"Oshi No Ko","Chapter 166.5","https://www.manganato.gg/manga/oshi-no-ko/chapter-166-5"
28632,"Douluo Dalu Ii - Jueshui Tangmen","Chapter 287","https://www.manganato.gg/manga/douluo-dalu-ii-jueshui-tangmen/chapter-287"
13037,"The Novel’s Extra","Chapter 62","https://www.manganato.gg/manga/the-novels-extra/chapter-62"
34689,"Tale Of A Scribe Who Retires To The Countryside","Chapter 95","https://www.manganato.gg/manga/tale-of-a-scribe-who-retires-to-the-countryside/chapter-95"
44608,"Talent Copycat","Chapter 47","https://www.manganato.gg/manga/talent-copycat/chapter-47"
39691,"Hardcore Leveling Warrior","Chapter 224","https://www.manganato.gg/manga/hardcore-leveling-warrior/chapter-224"
31095,"My Mom Is My Constellation","Chapter 48","https://www.manganato.gg/manga/my-mom-is-my-constellation/chapter-48"
40283,"Moshi Fanren","Chapter 381","https://www.manganato.gg/manga/moshi-fanren/chapter-381"
1305,"Arafo Kenja No Isekai Seikatsu Nikki - Kimamana Isekai Kyoushi Life","Chapter 70","https://www.manganato.gg/manga/arafo-kenja-no-isekai-seikatsu-nikki-kimamana-isekai-kyoushi-life/chapter-70"
6275,"Ankoku Kishi No Ore Desu Ga Saikyou No Seikishi Wo Mezashimasu","Chapter 60","https://www.manganato.gg/manga/ankoku-kishi-no-ore-desu-ga-saikyou-no-seikishi-wo-mezashimasu/chapter-60"
33400,"Tensei Shitara Koutei deshita ~Umare Nagara no Koutei wa Kono Saki Ikinokoreru ka~@COMIC","Chapter 2","https://www.manganato.gg/manga/tensei-shitara-koutei-deshita-umare-nagara-no-koutei-wa-kono-saki-ikinokoreru-ka-comic/chapter-2"
30748,"The Strange Adventure Of A Broke Mercenary","Chapter 20.2","https://www.manganato.gg/manga/the-strange-adventure-of-a-broke-mercenary/chapter-20-2"
44087,"How To Clear A Dating Sim As A Side Character","Chapter 44","https://www.manganato.gg/manga/how-to-clear-a-dating-sim-as-a-side-character/chapter-44"
44810,"My Daughter Is The Final Boss","Chapter 120","https://www.manganato.gg/manga/my-daughter-is-the-final-boss/chapter-120"
30016,"Second Life Of A Trash Princess","Chapter 40","https://www.manganato.gg/manga/second-life-of-a-trash-princess/chapter-40"
39173,"The Way The Mage Faces Death","Chapter 53","https://www.manganato.gg/manga/the-way-the-mage-faces-death/chapter-53"
42048,"I Want To Play Happily Because I Got The Heavenly Castle","Chapter 33","https://www.manganato.gg/manga/i-want-to-play-happily-because-i-got-the-heavenly-castle/chapter-33"
19227,"Ao No Hana Utsuwa No Mori","Chapter 29","https://www.manganato.gg/manga/ao-no-hana-utsuwa-no-mori/chapter-29"
32632,"King Of Apocalypse","Chapter 301","https://www.manganato.gg/manga/king-of-apocalypse/chapter-301"
33757,"Quest Supremacy","Chapter 114","https://www.manganato.gg/manga/quest-supremacy/chapter-114"
41918,"Solo Eating To Overpowered","Chapter 20","https://www.manganato.gg/manga/solo-eating-to-overpowered/chapter-20"
44202,"Heir Of Mythical Heroes","Chapter 32","https://www.manganato.gg/manga/heir-of-mythical-heroes/chapter-32"
42906,"What's Our Hero Doing?","Chapter 26","https://www.manganato.gg/manga/what-s-our-hero-doing/chapter-26"
41188,"Chronicles Of Heavenly Demon","Chapter 209","https://www.manganato.gg/manga/chronicles-of-heavenly-demon/chapter-209"
